id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
ee4355334a16,sigB-p30,6900,30.0,150.0,,,"[[0.0, 0.10644], [1.0, 0.10644]]",{},77.44,80.5,0.962,44,0.1684,1,1,0.132,0,1,0,1,395.1
04c84e030073,sigB-p20,3900,20.0,150.0,,,"[[0.0, 0.03924], [1.0, 0.03924]]",{},62.96,86.5,0.7279,25,-0.0208,1,1,0.1213,0,1,0,1,407.2
f07a5a58bea4,sigB-p30,2900,30.0,150.0,,,"[[0.0, 0.10644], [1.0, 0.10644]]",{},61.49,96.1,0.6398,25,-0.0026,1,1,0.0162,0,1,0,1,463.1
d9cedf44cb80,sigB-p20,2900,20.0,150.0,,,"[[0.0, 0.03924], [1.0, 0.03924]]",{},68.68,94.1,0.7299,25,0.0039,1,1,0.1148,0,1,0,1,470.8
aa19d80a63a9,sigB-p65,2900,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},73.23,100.1,0.7316,25,0.2334,1,1,0.0038,0,1,0,1,422.7
194a153dcde5,sigB-p45,2900,45.0,150.0,,,"[[0.0, 0.31065], [1.0, 0.31065]]",{},70.36,98.7,0.7128,25,0.132,1,1,0.0379,0,1,0,1,495.4
37a4a55d1650,sigB-p65,5300,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},116.36,107.3,1.0845,31,0.2399,1,1,0.0048,0,1,0,1,273.8
f3211dcc561f,sigB-p65,6900,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},119.36,101.2,1.1795,36,0.1567,1,1,0.0218,0,1,0,1,253.9
c67046c3338a,sigB-p65,3900,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},84.95,111.8,0.7598,37,0.266,1,1,0.0637,0,1,0,1,463.3
95e12b8be221,sigB-p20,6900,20.0,150.0,,,"[[0.0, 0.09205], [1.0, 0.09205]]",{},57.39,70.3,0.8164,25,0.2367,1,1,0.1972,0,1,0,1,213.6
ae0eded8d7c4,sigB-p30,6900,30.0,150.0,,,"[[0.0, 0.40217], [1.0, 0.40217]]",{},98.51,80.5,1.2238,35,0.2146,1,1,0.09,0,1,0,1,265.6
411622fe0f67,sigB-p20,5300,20.0,150.0,,,"[[0.0, 0.09205], [1.0, 0.09205]]",{},62.45,83.9,0.7444,25,0.158,1,1,0.1164,0,1,0,1,285.8
36fe2c13ab62,sigB-p45,6900,45.0,150.0,,,"[[0.0, 0.36705], [1.0, 0.36705]]",{},96.9,92.1,1.0521,35,0.264,1,1,0.097,0,1,0,1,326.1
5b8daa14c5e4,sigB-p45,3900,45.0,150.0,,,"[[0.0, 0.36705], [1.0, 0.36705]]",{},72.17,105.3,0.6854,25,0.2946,1,1,0.054,0,1,0,1,330.3
c2e47e476053,sigB-p30,5300,30.0,150.0,,,"[[0.0, 0.40217], [1.0, 0.40217]]",{},106.65,93.3,1.1431,41,0.2256,1,1,0.0638,0,1,0,1,359.2
d57db53fa5ec,sigB-p30,3900,30.0,150.0,,,"[[0.0, 0.40217], [1.0, 0.40217]]",{},71.12,97.6,0.7287,25,0.2048,1,1,0.0605,0,1,0,1,363.3
5e9134a5e2ec,sigB-p20,3900,20.0,150.0,,,"[[0.0, 0.09205], [1.0, 0.09205]]",{},66.34,86.5,0.767,25,0.2048,1,1,0.0129,0,1,0,1,375.7
244b06628c8e,sigB-p45,2900,45.0,150.0,,,"[[0.0, 0.36705], [1.0, 0.36705]]",{},70.6,98.7,0.7153,25,0.147,1,1,0.0586,0,1,0,1,403.5
e22ecf153e67,sigB-p30,2900,30.0,150.0,,,"[[0.0, 0.40217], [1.0, 0.40217]]",{},71.56,96.1,0.7447,25,0.1736,1,1,0.0623,0,1,0,1,458.3
e635c18a2293,sigB-p20,2900,20.0,150.0,,,"[[0.0, 0.09205], [1.0, 0.09205]]",{},65.76,94.1,0.6989,25,0.026,1,1,0.0051,0,1,0,1,535.8
9d51bc985554,sigB-p65,3900,65.0,150.0,,,"[[0.0, 0.76765], [1.0, 0.76765]]",{},68.44,111.8,0.6122,25,0.1346,1,1,0.0198,0,1,0,1,311.5
68d59a86db2a,sigB-p45,5300,45.0,150.0,,,"[[0.0, 0.36705], [1.0, 0.36705]]",{},96.76,101.9,0.9495,42,0.134,1,1,0.054,0,0,0,0,579.2
739db11ad9ad,sigB-p65,6900,65.0,150.0,,,"[[0.0, 0.76765], [1.0, 0.76765]]",{},115.62,101.2,1.1425,35,0.0826,1,1,0.0271,0,1,0,1,253.2
203b2df9ee9c,sigB-p65,2900,65.0,150.0,,,"[[0.0, 0.76765], [1.0, 0.76765]]",{},66.5,100.1,0.6643,25,0.0423,1,1,0.0331,0,1,0,1,373.2
9a5f6b4a9220,sigB-p65,5300,65.0,150.0,,,"[[0.0, 0.76765], [1.0, 0.76765]]",{},113.98,107.3,1.0622,38,0.1847,1,1,0.0072,0,1,0,1,361.5
