id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
0c26cba7ea2d,r2_h20_a6,3900,100.0,70.0,87.0,0.0,0.0,25.0,0.6,,,{},100.11,129.5,0.7731,25,0.1639,1,1,0.0125,0,1,0,1,441.8
b8f10d1642da,r2_h20_a6,2700,100.0,80.0,93.0,0.0,0.0,24.0,0.6,,,{},94.07,74.8,1.2576,28,0.2458,1,1,0.0089,0,1,0,1,623.1
eb2d9c5ff5e2,r2_h20_a6,4600,100.0,88.0,104.0,0.0,0.0,27.0,0.6,,,{},104.01,118.2,0.88,32,0.2575,1,1,0.011,0,1,0,1,559.6
eb38ccd7d4cd,r2_h20_a6,5300,100.0,88.0,105.0,0.0,0.0,27.0,0.6,,,{},134.96,117.1,1.1525,43,-0.1853,1,1,0.0459,0,1,0,1,701.3
603d29aea6a9,r2_h20_a6,6300,100.0,96.0,108.0,0.0,0.0,29.0,0.6,,,{},135.54,109.7,1.2356,42,0.2764,1,1,0.039,0,1,0,1,561.2
8eb62391305d,r2_h20_a6,6900,100.0,111.0,111.0,0.0,0.0,27.0,0.6,,,{},130.62,107.0,1.2208,45,-0.0052,1,1,0.055,0,1,0,1,632.1
