id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
dbf2fbe743b8,ductD165,2700,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""165""}",76.21,74.8,1.0188,25,0.1125,1,1,0.0151,0,1,0,1,354.8
16bc38074028,ductD210,4600,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""210""}",126.13,118.2,1.0671,38,0.1105,1,1,0.0059,0,1,0,1,371.1
ccaa77bf4b8b,ductD165,4600,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""165""}",118.14,118.2,0.9995,43,0.0052,1,1,0.0052,0,1,0,1,375.1
86ae7c9c91b4,ductD210,2700,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""210""}",90.34,74.8,1.2077,32,0.292,1,1,0.0068,0,1,0,1,431.5
