id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
9fa1f063eec5,fullmap2,870,20.0,150.0,,,,{},88.78,99.4,0.8931,25,0.1905,1,1,0.0714,0,1,0,1,0.0
b875663cc894,fullmap2,870,30.0,135.0,,,,{},88.3,104.2,0.8474,25,0.1463,1,1,0.0621,0,1,0,1,0.0
9804df8145e0,fullmap2,870,100.0,170.0,,,,{},75.76,115.7,0.6548,25,0.0598,1,1,0.0183,0,1,0,1,0.0
ba297b4ae704,fullmap2,1100,20.0,150.0,,,,{},84.06,81.4,1.0327,25,0.1639,1,1,0.0429,0,1,0,1,0.0
bcdfb343dd55,fullmap2,1100,45.0,131.7,,,,{},72.28,82.7,0.874,25,0.0819,1,1,0.027,0,1,0,1,0.0
1773738478bd,fullmap2,1100,65.0,149.99,,,,{},76.74,83.1,0.9235,29,0.1619,1,1,0.1162,0,1,0,1,0.1
289e45f989d6,fullmap2,1100,100.0,130.0,,,,{},75.6,84.9,0.8904,25,0.2341,1,1,0.1286,0,1,0,1,0.0
8ceb793388d8,fullmap2,1300,45.0,131.7,,,,{},61.24,66.4,0.9222,31,-0.0241,1,1,0.1476,0,1,0,1,0.0
3e4618bcb864,fullmap2,1300,65.0,149.99,,,,{},72.5,66.4,1.0918,25,0.1652,1,1,0.0933,0,1,0,1,0.0
6c1461982092,fullmap2,1300,100.0,170.0,,,,{},68.37,66.6,1.0266,25,0.0319,1,1,0.0243,0,1,0,1,0.0
e90643c85761,fullmap2,1400,20.0,150.0,,,,{},80.95,70.4,1.1499,25,0.1912,1,1,0.0469,0,1,0,1,0.0
ea0b0a44e034,fullmap2,1400,30.0,135.0,,,,{},83.32,71.5,1.1653,25,0.2458,1,1,0.0645,0,1,0,1,0.0
926a17629e95,fullmap2,1400,45.0,131.7,,,,{},67.65,73.4,0.9217,27,-0.1502,1,1,0.1945,0,1,0,1,0.0
82f2086f2d78,fullmap2,1400,65.0,149.99,,,,{},73.45,75.8,0.969,25,-0.1073,1,1,0.2403,0,1,0,1,0.0
aedad76f5251,fullmap2,1400,100.0,130.0,,,,{},71.04,78.8,0.9015,25,-0.026,1,1,0.0243,0,1,0,1,0.0
743e1f7bf6b5,fullmap2,1600,20.0,150.0,,,,{},82.27,86.4,0.9522,25,0.1118,1,1,0.1175,0,1,0,1,0.0
4ae7450252ac,fullmap2,1600,45.0,131.7,,,,{},72.11,95.2,0.7574,25,0.1112,1,1,0.0617,0,1,0,1,0.0
c8af07add37a,fullmap2,1300,20.0,150.0,,,,{},132.58,65.3,2.0303,25,0.2497,1,0,0.9017,1,1,0,0,1462.6
4c4eebba7145,fullmap2,1600,100.0,130.0,,,,{},73.85,105.3,0.7013,25,0.0494,1,1,0.0792,0,1,0,1,0.0
2aa740655872,fullmap2,1800,20.0,150.0,,,,{},78.72,69.0,1.1409,25,-0.1515,1,1,0.0984,0,1,0,1,0.0
4c9d5a1a33bb,fullmap2,870,65.0,149.99,,,,{},70.89,109.3,0.6486,25,0.0709,1,1,0.0291,0,1,0,1,1508.2
436cc26caa36,fullmap2,1800,45.0,131.7,,,,{},71.03,73.6,0.9651,25,0.1034,1,1,0.0563,0,1,0,1,0.0
eadee517df53,fullmap2,870,45.0,131.7,,,,{},77.51,106.4,0.7284,25,0.1294,1,1,0.0611,0,1,0,1,1564.4
2408b6858878,fullmap2,1800,100.0,130.0,,,,{},70.53,81.0,0.8708,25,-0.0072,1,1,0.0144,0,1,0,1,0.0
f6e3db67c7b0,fullmap2,2100,20.0,150.0,,,,{},71.87,63.9,1.1248,26,0.2796,1,1,0.0541,0,1,0,1,0.0
42cbc1a1c7c0,fullmap2,1600,65.0,149.99,,,,{},57.75,97.8,0.5905,25,0.1112,1,0,0.9938,1,1,0,0,1651.3
b4d318568032,fullmap2,2100,45.0,131.7,,,,{},66.21,66.3,0.9987,25,-0.1379,1,1,0.2235,0,1,0,1,0.1
bc212370e3e7,fullmap2,2100,65.0,149.99,,,,{},71.67,68.5,1.0463,25,0.0845,1,1,0.0152,0,1,0,1,0.0
6641cf4ee8a1,fullmap2,2100,100.0,150.0,,,,{},69.36,68.9,1.0067,25,-0.0507,1,1,0.0066,0,1,0,1,0.0
f5b3a2dafcf9,fullmap2,2200,20.0,150.0,,,,{},78.23,72.2,1.0836,26,0.0618,1,1,0.1258,0,1,0,1,0.0
9f9ef8b576a8,fullmap2,2200,30.0,135.0,,,,{},77.14,74.6,1.0341,26,0.2718,1,1,0.0873,0,1,0,1,0.0
53e9929f7bcc,fullmap2,2200,45.0,131.7,,,,{},69.1,75.0,0.9214,25,0.0676,1,1,0.0562,0,1,0,1,0.0
992becb011de,fullmap2,2200,65.0,149.99,,,,{},53.78,75.1,0.7162,25,0.0442,1,0,0.994,1,1,0,0,0.1
c2936a3cdcfe,fullmap2,600,20.0,150.0,,,,{},88.58,98.5,0.8993,25,0.2582,1,1,0.0268,0,0,0,0,1727.4
0c993e25f0d9,fullmap2,2400,20.0,150.0,,,,{},73.72,71.8,1.0268,25,0.2432,1,1,0.0502,0,1,0,1,0.0
