id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
3a9dac38a3eb,r2_pf085,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,"{""engine.head.port_flow_coeff"": ""0.85""}",93.47,129.5,0.7218,56,0.2692,1,1,0.0084,0,1,0,1,1084.8
1bc3b2721845,r2_pf085,2700,100.0,80.0,93.0,0.0,0.0,24.0,,,,"{""engine.head.port_flow_coeff"": ""0.85""}",1553.91,74.8,20.7742,27,0.1567,1,0,212.1741,2,1,1,0,1427.5
b577a72b29d5,r2_pf085,5300,100.0,88.0,105.0,0.0,0.0,27.0,,,,"{""engine.head.port_flow_coeff"": ""0.85""}",123.29,117.1,1.0529,28,0.173,1,1,0.0051,0,1,0,1,337.0
c893cc45ced5,r2_pf085,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,"{""engine.head.port_flow_coeff"": ""0.85""}",1551.09,118.2,13.1226,26,-0.1405,1,0,88.1134,2,1,1,0,859.1
5afe4efec76c,r2_pf085,6300,100.0,96.0,108.0,0.0,0.0,29.0,,,,"{""engine.head.port_flow_coeff"": ""0.85""}",139.36,109.7,1.2703,42,0.1892,1,1,0.0213,0,1,0,1,497.2
2042164aa0d9,r2_pf085,6900,100.0,111.0,111.0,0.0,0.0,27.0,,,,"{""engine.head.port_flow_coeff"": ""0.85""}",135.87,107.0,1.2698,43,0.292,1,1,0.0195,0,1,0,1,433.9
