id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
cdc1d017f2fb,r3_honest,870,64.99,97.0,100.0,0.0,0.0,9.0,,,,{},52.43,109.3,0.4797,17,0.1255,1,0,0.9917,1,1,0,0,2404.2
89c64bd47368,r3_honest,1100,30.0,95.0,100.0,0.0,0.0,10.0,,,,{},120.82,82.4,1.4663,21,0.0072,1,0,0.9972,1,1,0,0,2401.5
1dca9aaa6eea,r3_honest,1100,45.0,97.0,100.0,0.0,0.0,10.0,,,,{},63.33,82.7,0.7657,25,-0.1782,1,1,0.0226,0,1,0,1,1689.3
77914f44b4e6,r3_honest,1100,64.99,97.0,100.0,0.0,0.0,10.0,,,,{},66.72,83.1,0.8029,25,-0.0975,1,1,0.0188,0,1,0,1,1566.8
f42385683517,r3_honest,1100,100.0,97.0,100.0,0.0,0.0,10.0,,,,{},74.88,84.9,0.882,25,0.0774,1,1,0.0107,0,1,0,1,1125.0
049249b29de2,r3_honest,1300,20.0,89.0,93.0,0.0,0.0,17.0,,,,{},77.77,65.3,1.1909,25,0.2881,1,1,0.0403,0,1,0,1,1115.1
3781f502a2bd,r3_honest,1300,30.0,79.0,83.0,0.0,0.0,17.0,,,,{},81.97,65.6,1.2495,27,0.132,1,1,0.0475,0,1,0,1,1180.2
c3e627e9b8ad,r3_honest,1300,45.0,70.0,83.0,0.0,0.0,17.0,,,,{},65.33,66.4,0.9839,25,0.1509,1,1,0.0245,0,1,0,1,1440.8
1e8824da0cf0,r3_honest,1300,64.99,70.0,83.0,0.0,0.0,17.0,,,,{},62.72,66.4,0.9446,25,0.1333,1,1,0.0786,0,1,0,1,1204.5
c65ffa653fb7,r3_honest,1400,20.0,89.0,93.0,0.0,0.0,17.0,,,,{},76.35,70.4,1.0845,25,0.173,1,1,0.0367,0,1,0,1,982.7
ec934cd58e54,r3_honest,1300,100.0,70.0,83.0,0.0,0.0,17.0,,,,{},65.28,66.6,0.9801,25,0.1301,1,1,0.0314,0,1,0,1,1322.0
2f4dd73ac82e,r3_honest,1400,45.0,70.0,83.0,0.0,0.0,17.0,,,,{},64.94,73.4,0.8848,25,0.0605,1,1,0.0195,0,1,0,1,1082.3
0054748634ce,r3_honest,1400,64.99,70.0,83.0,0.0,0.0,17.0,,,,{},63.25,75.8,0.8345,25,0.0969,1,1,0.021,0,1,0,1,1141.6
cd5d28b6ca42,r3_honest,1400,30.0,79.0,83.0,0.0,0.0,17.0,,,,{},168.03,71.5,2.3501,25,0.002,1,0,1.9922,1,1,0,0,1724.2
8fac14606e55,r3_honest,1600,20.0,89.0,93.0,0.0,0.0,18.0,,,,{},74.64,86.4,0.8639,26,0.1086,1,1,0.0485,0,1,0,1,918.7
5a13db3dacde,r3_honest,1400,100.0,70.0,83.0,0.0,0.0,17.0,,,,{},71.06,78.8,0.9018,25,0.08,1,1,0.0236,0,1,0,1,1147.3
ec84c5de0cb0,r3_honest,1600,45.0,70.0,83.0,0.0,0.0,18.0,,,,{},66.49,95.2,0.6984,25,0.1014,1,1,0.0153,0,1,0,1,984.5
