id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
2ab7c6c4b84f,n6_c230x91,3900,100.0,130.0,,,,"{""intake.plenum_box.connector_diameter"": ""230"", ""intake.plenum_box.connector_length"": ""91"", ""intake.plenum_box.model"": ""cells"", ""intake.plenum_box.n_cells"": ""6""}",90.66,129.5,0.7001,25,0.0397,1,0,0.9966,1,1,0,0,746.6
054e626f2274,c80x150f0.1,3900,100.0,130.0,,,,"{""intake.plenum_box.connector_diameter"": ""80"", ""intake.plenum_box.connector_friction"": ""0.1"", ""intake.plenum_box.connector_length"": ""150"", ""intake.plenum_box.model"": ""cells"", ""intake.plenum_box.n_cells"": ""2""}",450.73,129.5,3.4805,26,-12.7464,0,0,0.9992,2,1,1,0,902.0
e4ed62a6beed,c100x150f0.3,3900,100.0,130.0,,,,"{""intake.plenum_box.connector_diameter"": ""100"", ""intake.plenum_box.connector_friction"": ""0.3"", ""intake.plenum_box.connector_length"": ""150"", ""intake.plenum_box.model"": ""cells"", ""intake.plenum_box.n_cells"": ""2""}",496.01,129.5,3.8302,22,31.8193,0,1,0.8203,0,1,1,0,902.3
f7b5b862cd97,c80x150f0.3,3900,100.0,130.0,,,,"{""intake.plenum_box.connector_diameter"": ""80"", ""intake.plenum_box.connector_friction"": ""0.3"", ""intake.plenum_box.connector_length"": ""150"", ""intake.plenum_box.model"": ""cells"", ""intake.plenum_box.n_cells"": ""2""}",443.8,129.5,3.427,24,28.4737,0,0,0.9994,2,1,1,0,902.8
61e75de53252,c100x150f0.1,3900,100.0,130.0,,,,"{""intake.plenum_box.connector_diameter"": ""100"", ""intake.plenum_box.connector_friction"": ""0.1"", ""intake.plenum_box.connector_length"": ""150"", ""intake.plenum_box.model"": ""cells"", ""intake.plenum_box.n_cells"": ""2""}",503.0,129.5,3.8842,25,14.058,0,1,0.7276,0,1,1,0,904.4
