id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
c2d5788e4193,inv_p8,2700,100.0,130.0,,,,{},76.85,74.8,1.0274,25,0.1151,1,1,0.0108,0,1,0,1,467.0
ee0f201cbe0f,inv_p8,3900,100.0,130.0,,,,{},86.92,129.5,0.6712,43,0.2425,1,1,0.0098,0,1,0,1,641.2
8b685259f411,inv_p8,4600,100.0,130.0,,,,{},118.26,118.2,1.0005,34,0.1704,1,1,0.0056,0,1,0,1,337.9
85ebea10a408,inv_p8,6300,100.0,170.0,,,,{},109.83,109.7,1.0012,31,0.2712,1,1,0.0137,0,1,0,1,273.8
