id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
a276243d67a6,p3_s1x13,2400,100.0,75.0,93.0,0.0,0.0,23.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",100.49,79.8,1.2592,38,0.2159,1,1,0.0094,0,1,0,1,576.7
3d0079833924,p3_s1x13,2100,100.0,75.0,83.0,0.0,0.0,23.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",98.84,68.9,1.4345,41,0.2425,1,1,0.0029,0,1,0,1,770.1
6bdbc1b3e604,p3_s1x13,2700,100.0,80.0,93.0,0.0,0.0,24.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",82.43,74.8,1.1021,36,0.2887,1,1,0.0069,0,1,0,1,592.1
da6ca9a9ad74,p3_s1x13,2900,100.0,80.0,93.0,0.0,0.0,26.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",90.97,73.1,1.2444,45,0.2855,1,1,0.0091,0,1,0,1,703.8
d5b39a8d5cb7,p3_s1x13,3100,100.0,70.0,87.0,0.0,0.0,26.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",81.27,68.4,1.1882,25,0.0754,1,1,0.0376,0,1,0,1,329.3
996cdafdef82,p3_s1x13,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",122.16,118.2,1.0335,32,0.1229,1,1,0.0139,0,1,0,1,270.0
4b778cffa97d,p3_s1x13,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,"{""exhaust.section1_1.length"": ""1170"", ""exhaust.section1_2.length"": ""1170""}",94.12,129.5,0.7268,59,0.2764,1,1,0.0164,0,1,0,1,640.7
