id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
9680a438dbbc,,3900,100.0,150.0,,,,"{""intake.bellmouth.length"": ""170""}",74.39,115.7,0.643,25,0.104,1,1,0.0369,0,1,0,1,353.9
e6c5aef5cba1,,3900,100.0,118.0,,,,"{""intake.bellmouth.length"": ""170""}",113.65,115.7,0.9823,44,0.1996,1,1,0.0043,0,1,0,1,582.0
338f97c6be3b,,3900,100.0,140.0,,,,"{""intake.bellmouth.length"": ""170""}",92.58,115.7,0.8002,44,0.2354,1,1,0.0043,0,0,0,0,1357.7
d9b8794aa046,,3900,100.0,108.0,,,,"{""intake.bellmouth.length"": ""170""}",84.94,115.7,0.7341,36,0.2471,1,0,0.9977,1,1,0,0,1401.1
