id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
8a4d41d0bcc4,v11a_muf40,6900,100.0,111.0,111.0,0.0,0.0,27.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",104.87,107.0,0.9801,41,0.1242,1,1,0.0169,0,1,0,1,363.6
5877b1b34945,v11a_muf40,2700,100.0,80.0,93.0,0.0,0.0,24.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",81.77,74.8,1.0932,25,0.29,1,1,0.0369,0,1,0,1,477.2
5054df3180d8,v11a_muf40,5300,100.0,88.0,105.0,0.0,0.0,27.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",80.26,117.1,0.6854,37,0.2939,1,1,0.092,0,1,0,1,505.5
e66f577d250f,v11a_muf40,2400,100.0,75.0,93.0,0.0,0.0,23.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",76.64,79.8,0.9604,25,0.2016,1,1,0.0411,0,1,0,1,519.3
74626fea1727,v11a_muf40,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",79.65,118.2,0.6739,32,0.2907,1,1,0.1211,0,1,0,1,542.0
ffdf4d308fe9,v11a_muf40,2900,100.0,80.0,93.0,0.0,0.0,26.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",82.34,73.1,1.1263,25,0.2543,1,1,0.0309,0,1,0,1,601.8
e97fc88af5c1,v11a_muf40,2100,100.0,75.0,83.0,0.0,0.0,23.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",60.66,68.9,0.8804,25,0.0949,1,1,0.0402,0,1,0,1,675.5
37594c1eba8c,v11a_muf40,6300,100.0,96.0,108.0,0.0,0.0,29.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",99.24,109.7,0.9047,54,0.1951,1,1,0.0225,0,1,0,1,683.9
a23621fd347d,v11a_muf40,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",70.68,129.5,0.5458,37,0.2907,1,1,0.1766,0,1,0,1,763.5
a0230e85d59e,v11a_muf40,3100,100.0,70.0,87.0,0.0,0.0,26.0,,,,"{""exhaust.catalyst.diameter"": ""105.6"", ""exhaust.catalyst.length"": ""180"", ""exhaust.headers.collector_dia"": ""65"", ""exhaust.headers.collector_length"": ""90"", ""exhaust.headers.primary_diameter"": ""37.6"", ""exhaust.headers.primary_end_diameter"": ""37.6"", ""exhaust.section1_1.cat_offset"": ""750"", ""exhaust.section1_1.cat_taper_length"": ""120"", ""exhaust.section1_1.cross_to_cat"": ""440"", ""exhaust.section1_1.diameter"": ""52.6"", ""exhaust.section1_2.cat_offset"": ""750"", ""exhaust.section2.diameter"": ""49.6"", ""exhaust.section2.h_offset"": ""80"", ""exhaust.section2.length"": ""2200"", ""exhaust.section2.resonator_length"": ""300"", ""exhaust.section2.resonator_offset"": ""800"", ""exhaust.section3.internal_model"": ""chambers"", ""exhaust.section3.pass1_length"": ""1130"", ""exhaust.section3.pass2_length"": ""1930"", ""exhaust.section3.pass_diameter"": ""65"", ""exhaust.section3.pass_friction"": ""0.02"", ""exhaust.section3.volume"": ""40"", ""intake.eq_tube.rail_tap_taper_end"": ""21"", ""intake.eq_tube.return_pipe_length"": ""550"", ""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_diameter"": ""15"", ""intake.head_return.pipe_length"": ""250"", ""intake.head_return.volume"": ""2""}",76.66,68.4,1.1207,28,0.0098,1,0,0.9941,1,1,0,0,953.0
