id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
1099e6dccbf4,sigB-p45,3100,45.0,150.0,,,"[[0.0, 0.31065], [1.0, 0.31065]]",{},73.07,98.1,0.7448,25,0.0917,1,1,0.0841,0,1,0,1,422.1
c67046c3338a,sigB-p65,3900,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},71.96,111.8,0.6436,26,0.2562,1,1,0.0621,0,1,0,1,333.7
3763da2a07cb,sigB-p65,3100,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},73.38,99.4,0.7382,25,0.0793,1,1,0.1062,0,1,0,1,389.9
c2fc86a41c65,sigB-p85,6900,85.0,170.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},110.18,106.0,1.0395,31,0.2159,1,1,0.0277,0,1,0,1,245.4
0740b2b11b28,sigB-p85,5300,85.0,155.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},108.76,110.1,0.9879,29,0.2386,1,1,0.0039,0,1,0,1,249.2
f3211dcc561f,sigB-p65,6900,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},76.44,101.2,0.7553,37,0.0598,1,1,0.1138,0,1,0,1,370.3
37a4a55d1650,sigB-p65,5300,65.0,150.0,,,"[[0.0, 0.85047], [1.0, 0.85047]]",{},99.56,107.3,0.9279,59,0.8564,0,1,0.03,0,1,0,0,646.8
a7035f1a0ae2,sigB-p85,3900,85.0,130.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},88.72,115.7,0.7668,49,0.2822,1,1,0.0066,0,1,0,1,543.3
b610cbf8f64c,sigB-p85,3100,85.0,130.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},608.93,103.7,5.872,2,,0,1,0.6609,0,1,1,0,903.2
9ec4e847a51d,sigB-p45,6900,45.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},66.62,92.1,0.7233,25,0.0943,1,1,0.0518,0,1,0,1,221.4
7d948079abae,sigB-p20,6900,20.0,150.0,,,"[[0.0, 0.06545], [1.0, 0.06545]]",{},52.75,70.3,0.7504,25,0.1697,1,1,0.2258,0,1,0,1,229.5
c1f960200a52,sigB-p30,3900,30.0,150.0,,,"[[0.0, 0.17949], [1.0, 0.17949]]",{},74.42,97.6,0.7625,25,0.2458,1,1,0.1479,0,1,0,1,277.7
1d89ac782f6b,sigB-p30,5300,30.0,150.0,,,"[[0.0, 0.17949], [1.0, 0.17949]]",{},70.6,93.3,0.7567,25,0.1561,1,1,0.0567,0,1,0,1,289.3
7a4017fac760,sigB-p30,6900,30.0,150.0,,,"[[0.0, 0.17949], [1.0, 0.17949]]",{},73.55,80.5,0.9137,34,0.0501,1,1,0.1113,0,1,0,1,301.7
10549d70ba99,sigB-p20,5300,20.0,150.0,,,"[[0.0, 0.06545], [1.0, 0.06545]]",{},62.44,83.9,0.7442,25,0.0221,1,1,0.1674,0,1,0,1,313.5
a7d12fa2a40c,sigB-p20,3900,20.0,150.0,,,"[[0.0, 0.06545], [1.0, 0.06545]]",{},68.56,86.5,0.7926,25,0.2575,1,1,0.0459,0,1,0,1,313.9
9c6a744f74be,sigB-p45,3900,45.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},72.75,105.3,0.6909,25,0.1144,1,1,0.043,0,1,0,1,334.1
b8bdd5873a60,sigB-p30,3100,30.0,150.0,,,"[[0.0, 0.17949], [1.0, 0.17949]]",{},75.48,97.0,0.7781,25,0.1073,1,1,0.0614,0,1,0,1,341.6
ff7d10bf9a99,sigB-p20,3100,20.0,150.0,,,"[[0.0, 0.06545], [1.0, 0.06545]]",{},71.24,95.5,0.746,25,0.264,1,1,0.0515,0,1,0,1,382.0
194a8098ec7d,sigB-p45,5300,45.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},91.49,101.9,0.8979,42,0.2035,1,1,0.0189,0,1,0,1,471.2
21a96853439f,sigB-p65,3100,65.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},74.29,99.4,0.7474,26,0.1678,1,1,0.1035,0,1,0,1,366.5
dfff266f7e24,sigB-p65,3900,65.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},77.54,111.8,0.6936,28,0.1821,1,1,0.065,0,1,0,1,362.6
bb182d45a7fc,sigB-p65,6900,65.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},80.82,101.2,0.7986,43,-0.119,1,1,0.0873,0,1,0,1,347.8
50145888033a,sigB-p65,5300,65.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},91.49,107.3,0.8527,42,0.2035,1,1,0.0242,0,1,0,1,437.5
ce391bc651ce,sigB-p45,3100,45.0,150.0,,,"[[0.0, 0.96], [1.0, 0.96]]",{},584.19,98.1,5.955,1,,0,0,2.6596,2,1,1,0,901.2
