id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
cf01375766a0,fullmap3,2700,65.0,149.99,,,,{},71.54,73.6,0.9721,25,0.1112,1,1,0.0104,0,1,0,1,0.0
add9b7b4e366,fullmap3,2700,100.0,130.0,,,,{},75.31,74.8,1.0069,25,0.1639,1,1,0.0145,0,1,0,1,0.0
03722ce2e2c2,fullmap3,2900,20.0,150.0,,,,{},75.25,67.1,1.1214,25,0.2647,1,1,0.0379,0,1,0,1,0.0
290f736eced9,fullmap3,2900,30.0,155.0,,,,{},75.92,68.5,1.1084,25,0.1983,1,1,0.0499,0,1,0,1,0.0
84dabab16142,fullmap3,2900,45.0,131.77,,,,{},74.83,69.7,1.0737,25,0.1079,1,1,0.0602,0,1,0,1,0.0
2a169a7981e1,fullmap3,2900,65.0,143.33,,,,{},75.15,70.6,1.0644,25,0.0358,1,1,0.0218,0,1,0,1,0.0
2d89991a678c,fullmap3,2900,100.0,130.0,,,,{},77.2,73.1,1.0561,25,0.0384,1,1,0.0197,0,1,0,1,0.0
9d619e00fff2,fullmap3,3100,20.0,150.0,,,,{},74.42,61.2,1.216,25,0.2211,1,1,0.0872,0,1,0,1,0.0
3a906233eda5,fullmap3,3100,45.0,131.84,,,,{},75.65,65.6,1.1533,25,0.1275,1,1,0.07,0,1,0,1,394.5
eb96f0286f87,fullmap3,3100,65.0,136.66,,,,{},68.9,67.7,1.0178,25,-0.2451,1,1,0.1284,0,1,0,1,0.0
e1e16a7c6ff9,fullmap3,3100,100.0,130.0,,,,{},78.47,68.4,1.1472,25,0.0338,1,1,0.0663,0,1,0,1,0.0
7672b6b3991d,fullmap3,3900,20.0,150.0,,,,{},67.51,96.0,0.7033,25,0.238,1,1,0.0777,0,1,0,1,0.0
59a80c309f5d,fullmap3,3900,30.0,142.0,,,,{},76.1,112.6,0.6758,25,0.2458,1,1,0.0639,0,1,0,1,0.0
27d7ec4e40d3,fullmap3,3900,45.0,132.1,,,,{},94.31,121.2,0.7781,40,0.2842,1,1,0.0055,0,1,0,1,0.0
e85e7bab5fbb,fullmap3,3900,65.0,110.01,,,,{},91.08,128.8,0.7072,56,0.279,1,1,0.0047,0,1,0,1,0.0
9adb5c738463,fullmap3,3900,100.0,130.0,,,,{},96.24,129.5,0.7432,25,0.1489,1,1,0.0039,0,1,0,1,0.1
78f86c808e3b,fullmap3,4600,20.0,62.4,,,,{},92.59,87.4,1.0593,30,-0.2848,1,1,0.1565,0,1,0,1,0.0
a35c0df98164,fullmap3,4600,30.0,95.0,,,,{},107.04,99.5,1.0758,27,-0.2972,1,1,0.0799,0,1,0,1,0.0
28399fa58849,fullmap3,4600,45.0,132.4,,,,{},102.42,108.0,0.9483,48,0.2666,1,1,0.0267,0,1,0,1,0.0
3e4497858435,fullmap3,4600,65.0,132.0,,,,{},116.12,113.5,1.0231,29,0.0312,1,1,0.0049,0,1,0,1,0.0
4ef8aa74f3d4,fullmap3,4600,100.0,130.0,,,,{},121.17,118.2,1.0251,35,0.2048,1,1,0.007,0,1,0,1,0.1
350121bfc25d,fullmap3,5300,20.0,71.4,,,,{},87.81,85.3,1.0295,27,-0.2835,1,1,0.2268,0,1,0,1,0.0
465cb07f6ab0,fullmap3,5300,30.0,125.0,,,,{},99.15,95.4,1.0393,27,-0.2816,1,1,0.1066,0,1,0,1,0.0
81e54dde1609,fullmap3,5300,45.0,150.0,,,,{},106.83,105.1,1.0165,37,0.1385,1,1,0.0724,0,1,0,1,0.0
a87d384746b0,fullmap3,5300,65.0,144.0,,,,{},118.06,112.3,1.0513,35,0.1723,1,1,0.0056,0,1,0,1,0.0
f40ea7f88c5d,fullmap3,5300,100.0,155.0,,,,{},112.01,117.1,0.9566,32,0.0598,1,1,0.0034,0,1,0,1,0.0
4767d8882465,fullmap3,6300,20.0,115.0,,,,{},78.76,75.8,1.0391,31,-0.2543,1,1,0.1656,0,1,0,1,0.0
75429d67fd1b,fullmap3,6300,30.0,120.0,,,,{},99.29,86.2,1.1519,26,-0.2692,1,1,0.105,0,1,0,1,0.0
525256ca2239,fullmap3,6300,45.0,150.0,,,,{},101.39,95.5,1.0617,35,0.2692,1,1,0.0974,0,1,0,1,0.0
4e6901c12653,fullmap3,6300,65.0,175.0,,,,{},106.8,104.4,1.023,29,0.2848,1,1,0.0179,0,1,0,1,0.0
571af8f637ff,fullmap3,6300,100.0,170.0,,,,{},112.36,109.7,1.0242,33,0.1535,1,1,0.0209,0,1,0,1,0.1
3f67812e07e0,fullmap3,6900,20.0,110.0,,,,{},77.66,70.3,1.1048,27,-0.2946,1,1,0.1483,0,1,0,1,0.0
18919aa218a5,fullmap3,6900,30.0,130.0,,,,{},84.58,80.5,1.0506,29,-0.2341,1,1,0.1609,0,1,0,1,0.0
26634d7f7415,fullmap3,6900,45.0,150.0,,,,{},96.24,92.1,1.0449,32,0.2959,1,1,0.1066,0,1,0,1,0.0
cb8fdbbebd07,fullmap3,6900,65.0,170.1,,,,{},106.44,101.2,1.0518,30,0.2497,1,1,0.031,0,1,0,1,0.0
cf31d1c11e47,fullmap3,6900,100.0,170.0,,,,{},110.15,107.0,1.0295,31,0.2881,1,1,0.042,0,1,0,1,0.1
b7778e94be8f,fullmap3,7300,20.0,110.0,,,,{},74.26,67.7,1.0969,28,-0.2881,1,1,0.1432,0,1,0,1,0.0
44b1b5baabe3,fullmap3,7300,30.0,130.0,,,,{},78.09,77.7,1.0051,27,0.0702,1,1,0.0848,0,1,0,1,0.0
6e91c8300298,fullmap3,7300,45.0,150.0,,,,{},90.75,90.4,1.0038,32,0.2334,1,1,0.1109,0,1,0,1,0.0
1e42b59de51a,fullmap3,3100,30.0,152.4,,,,{},76.1,63.5,1.1985,25,0.2048,1,1,0.0487,0,1,0,1,425.7
692ffdf8ab36,fullmap3,7300,100.0,170.0,,,,{},104.63,107.1,0.977,32,0.0748,1,1,0.0572,0,1,0,1,0.1
5dc609913473,fullmap3,7900,20.0,110.0,,,,{},60.33,62.9,0.9591,32,0.2042,1,1,0.18,0,1,0,1,0.0
875853615838,fullmap3,7900,30.0,130.0,,,,{},69.51,74.3,0.9355,30,-0.2933,1,1,0.1687,0,1,0,1,0.0
e5fb62722339,fullmap3,7900,45.0,150.0,,,,{},83.16,87.0,0.9559,34,0.2113,1,1,0.12,0,1,0,1,0.0
83e9d492a693,fullmap3,2400,65.0,138.0,,,,{},69.75,78.7,0.8863,25,0.0787,1,1,0.0045,0,1,0,1,594.6
7152f0bc8fa4,fullmap3,7900,100.0,170.0,,,,{},94.8,101.7,0.9321,52,0.2328,1,1,0.0553,0,1,0,1,0.2
