id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
8575def998ef,p1_icv015,2400,100.0,75.0,93.0,0.0,0.0,23.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",116.86,79.8,1.4644,29,0.2373,1,1,0.0112,0,1,0,1,604.8
3bc2f4f27ac7,p1_icv015,2700,100.0,80.0,93.0,0.0,0.0,24.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",66.1,74.8,0.8837,44,0.2998,1,1,0.0755,0,1,0,1,0.2
d912456c3682,p1_icv015,2100,100.0,75.0,83.0,0.0,0.0,23.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",100.43,68.9,1.4576,39,0.2835,1,1,0.0034,0,1,0,1,805.0
aaf6b9d3e6d1,p1_icv015,3100,100.0,70.0,87.0,0.0,0.0,26.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",81.75,68.4,1.1952,25,0.093,1,1,0.0339,0,1,0,1,498.9
cc537328ed10,p1_icv015,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",98.14,129.5,0.7579,31,0.2692,1,1,0.0141,0,1,0,1,0.1
6116a02a0e32,p1_icv015,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",126.35,118.2,1.069,39,0.2829,1,1,0.0117,0,1,0,1,0.1
309d44afcf7f,p1_icv015,2900,100.0,80.0,93.0,0.0,0.0,26.0,,,,"{""intake.eq_tube.icv_sigma"": ""0.15""}",404.84,73.1,5.5382,36,44.5182,0,0,0.9754,1,1,1,0,1802.1
