id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
1f3336759f25,p2_hret600,2100,100.0,75.0,83.0,0.0,0.0,23.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",62.88,68.9,0.9126,25,0.0189,1,1,0.2162,0,1,0,1,828.5
1637634b0b43,p2_hret600,2400,100.0,75.0,93.0,0.0,0.0,23.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",101.45,79.8,1.2714,46,0.2653,1,1,0.0071,0,1,0,1,1114.1
88c3d1cf40ab,p2_hret600,2900,100.0,80.0,93.0,0.0,0.0,26.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",72.41,73.1,0.9905,25,0.1476,1,1,0.0086,0,1,0,1,435.3
497c776c96bd,p2_hret600,2700,100.0,80.0,93.0,0.0,0.0,24.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",94.91,74.8,1.2689,45,0.2699,1,1,0.0066,0,1,0,1,927.0
797791632b53,p2_hret600,3100,100.0,70.0,87.0,0.0,0.0,26.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",81.64,68.4,1.1936,25,0.0735,1,1,0.0374,0,1,0,1,479.7
d6d44192fe62,p2_hret600,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",78.11,129.5,0.6031,25,0.2816,1,1,0.037,0,1,0,1,333.9
7c4687221d40,p2_hret600,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,"{""intake.head_return.enabled"": ""true"", ""intake.head_return.pipe_length"": ""600""}",117.67,118.2,0.9955,34,0.2334,1,1,0.0152,0,1,0,1,374.5
