id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
c222e7898e29,icvA,3900,10.01,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.4}",95.44,67.9,1.4056,30,2.6901,0,0,0.9966,1,1,0,0,903.7
d845f9e1c2bb,icvA,5300,14.99,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.4}",51.86,75.8,0.6841,25,0.0481,1,1,0.2212,0,1,0,1,296.6
c6cdc0d4df97,icvA,5300,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.05}",46.63,83.9,0.5558,25,0.1463,1,1,0.2282,0,1,0,1,308.1
a127a082fe3d,icvA,5300,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.2}",50.86,83.9,0.6061,25,0.1196,1,1,0.2346,0,1,0,1,284.1
5cba8df57159,icvA,6900,10.01,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.1}",35.25,52.8,0.6677,25,0.1001,1,1,0.2642,0,1,0,1,247.4
4e3537be7954,icvA,5300,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.1}",48.06,83.9,0.5729,25,0.1183,1,1,0.2395,0,1,0,1,312.7
e53b29cad965,icvA,6900,10.01,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.2}",37.85,52.8,0.7168,25,0.0247,1,1,0.2621,0,1,0,1,274.9
51e6f8962748,icvA,6900,10.01,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.05}",34.17,52.8,0.6472,25,0.1437,1,1,0.2554,0,1,0,1,295.8
01d766c8db1f,icvA,6900,14.99,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.05}",32.98,62.9,0.5243,25,0.1196,1,1,0.2489,0,1,0,1,266.8
a5e2d28ace62,icvA,6900,14.99,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.1}",34.57,62.9,0.5496,25,0.1131,1,1,0.2587,0,1,0,1,197.9
aee6e2389384,icvA,5300,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.4}",52.39,83.9,0.6244,25,0.2256,1,1,0.2137,0,1,0,1,348.3
9aab0dfe4d74,icvA,6900,10.01,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.4}",98.36,52.8,1.8628,25,-0.2113,1,0,1.2204,1,1,0,0,379.9
c828839934c6,icvA,6900,14.99,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.2}",36.59,62.9,0.5817,25,0.1561,1,1,0.2648,0,1,0,1,221.8
b3dd6c3c1385,icvA,6900,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.2}",36.69,70.3,0.5219,26,0.1327,1,1,0.2612,0,1,0,1,177.2
ca8963ee51cd,icvA,6900,14.99,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.4}",42.89,62.9,0.6819,25,0.1704,1,1,0.2595,0,1,0,1,221.4
c602a48f90ad,icvA,6900,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.4}",42.85,70.3,0.6095,26,0.1249,1,1,0.2528,0,1,0,1,156.8
ee8dea937dcb,icvA,6900,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.05}",33.1,70.3,0.4709,26,0.119,1,1,0.2544,0,1,0,1,209.3
37e69e30e584,icvA,6900,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.1}",34.57,70.3,0.4917,25,0.1131,1,1,0.2581,0,1,0,1,213.3
5c71bf524e02,icvA,3900,20.0,150.0,,,,"{""intake.eq_tube.icv_sigma"": 0.2}",2814.61,86.5,32.5389,23,0.0403,1,0,0.9999,2,1,1,0,901.2
