id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
30305c4c779d,p3_s2m20,2400,100.0,75.0,93.0,0.0,0.0,23.0,,,,"{""exhaust.section2.length"": ""1100""}",98.65,79.8,1.2362,38,0.251,1,1,0.0092,0,1,0,1,617.5
56cffc1c44b9,p3_s2m20,2100,100.0,75.0,83.0,0.0,0.0,23.0,,,,"{""exhaust.section2.length"": ""1100""}",101.08,68.9,1.4671,32,0.2087,1,1,0.0042,0,1,0,1,654.0
42730c9c6564,p3_s2m20,2700,100.0,80.0,93.0,0.0,0.0,24.0,,,,"{""exhaust.section2.length"": ""1100""}",97.83,74.8,1.3079,39,0.2965,1,1,0.0066,0,1,0,1,616.7
de8eba4c64a0,p3_s2m20,2900,100.0,80.0,93.0,0.0,0.0,26.0,,,,"{""exhaust.section2.length"": ""1100""}",83.21,73.1,1.1383,47,0.2946,1,1,0.0094,0,1,0,1,656.8
31cfc40155af,p3_s2m20,3100,100.0,70.0,87.0,0.0,0.0,26.0,,,,"{""exhaust.section2.length"": ""1100""}",81.55,68.4,1.1922,25,0.1131,1,1,0.0328,0,1,0,1,248.8
449643a0c09c,p3_s2m20,4600,100.0,88.0,104.0,0.0,0.0,27.0,,,,"{""exhaust.section2.length"": ""1100""}",88.97,118.2,0.7527,29,-0.1743,1,1,0.0097,0,1,0,1,233.6
e76d07ceb636,p3_s2m20,3900,100.0,70.0,87.0,0.0,0.0,25.0,,,,"{""exhaust.section2.length"": ""1100""}",117.04,129.5,0.9038,45,0.2068,1,1,0.0192,0,1,0,1,531.2
