id,tag,rpm,load,base,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
a3b42624f475,ductD210,2700,65.0,149.99,,,,"{""intake.inlet.duct_diameter"": ""210""}",68.84,73.6,0.9353,25,0.0273,1,1,0.0088,0,1,0,1,395.5
78c6b6554de9,ductD195,2700,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""195""}",72.83,74.8,0.9737,25,0.0507,1,1,0.0087,0,1,0,1,420.0
3da7f91992ad,ductD210,2700,30.0,135.0,,,,"{""intake.inlet.duct_diameter"": ""210""}",74.53,71.8,1.0381,25,0.2608,1,1,0.0403,0,1,0,1,431.8
ad2239b1f3f0,ductD200,2700,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""200""}",78.04,74.8,1.0433,25,0.2276,1,1,0.0071,0,1,0,1,464.6
e2b21057fdf3,ductD220,2700,100.0,130.0,,,,"{""intake.inlet.duct_diameter"": ""220""}",85.71,74.8,1.1459,43,0.2738,1,1,0.0129,0,1,0,1,637.4
