id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s
42cc5394572e,t2_ident947,2200,45.0,75.0,83.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",69.86,75.0,0.9315,25,0.1286,1,1,0.3402,0,1,0,1,667.9
27176c30339e,t2_ident947,2200,30.0,80.0,83.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",68.87,74.6,0.9232,25,0.1011,1,1,0.4611,0,1,0,1,760.9
e285e1279e97,t2_ident947,2400,30.0,80.0,88.0,0.0,0.0,23.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",73.51,76.4,0.9622,25,0.2118,1,1,0.3953,0,1,0,1,660.0
d35717e434bf,t2_ident947,2700,30.0,85.0,93.0,0.0,0.0,24.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",76.88,71.8,1.0707,25,0.1884,1,1,0.2323,0,1,0,1,650.4
985a87a37479,t1_fitted947,2900,30.0,85.0,93.0,0.0,0.0,26.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",71.54,68.5,1.0444,30,0.2956,1,1,0.4853,0,1,0,1,648.3
e77b566bca37,t1_fitted947,2700,30.0,85.0,93.0,0.0,0.0,24.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",69.31,71.8,0.9653,25,0.2915,1,1,0.497,0,1,0,1,680.0
122841239d30,t1_fitted947,2200,45.0,75.0,83.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",68.34,75.0,0.9111,25,0.1093,1,1,0.4458,0,1,0,1,785.2
481f6fcab722,t1_fitted947,2200,65.0,75.0,83.0,0.0,0.0,21.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",64.84,75.1,0.8634,25,0.1244,1,1,0.0095,0,1,0,1,890.3
e6ea788d51b6,t2_ident947,2900,45.0,85.0,93.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",79.18,69.7,1.136,25,0.2695,1,1,0.1102,0,1,0,1,525.1
b0c5492cec7e,t2_ident947,3100,30.0,85.0,87.0,0.0,0.0,30.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",74.19,63.5,1.1683,25,0.2695,1,1,0.28,0,1,0,1,542.4
90d2953ca9d5,t2_ident947,2900,30.0,85.0,93.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",111.31,68.5,1.6249,26,-0.2805,1,0,0.9958,2,1,0,0,1134.2
22fe66baa93d,t2_ident947,2900,65.0,80.0,93.0,0.0,0.0,26.0,,,"[[0.0, 0.001], [0.05, 0.05], [0.1, 0.1], [0.2, 0.2], [0.3, 0.3], [0.45, 0.45], [0.65, 0.65], [0.85, 0.85], [0.95, 0.95], [1.0, 0.96]]","{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 298.15}",80.92,70.6,1.1462,25,0.2908,1,1,0.0466,0,1,0,1,704.1
