id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s,stop_reason,osc_amp
66e816849077,a0.8,3900,100.0,70.0,87.0,0.0,0.0,23.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",85.41,129.5,0.6596,40,0.0976,1,1,0.0602,0,1,0,1,797.0,fixed_cycles,1.24
0ddfb9cc8c2b,a0.8,7900,100.0,120.0,107.0,0.0,0.0,28.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",99.03,101.7,0.9738,40,0.9398,1,1,0.0231,0,1,0,1,504.5,fixed_cycles,11.51
db2e72c69ba9,a0.8,5300,100.0,88.0,105.0,0.0,0.0,25.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",100.56,117.1,0.8587,40,0.0028,1,1,0.2821,0,1,0,1,751.4,fixed_cycles,4.86
6cdac1e2d9f6,a0.8,7300,100.0,111.0,111.0,0.0,0.0,27.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",94.56,107.1,0.8829,40,0.1066,1,1,0.352,0,1,0,1,563.3,fixed_cycles,1.63
51ae6a1f7c28,a0.8,2900,100.0,80.0,93.0,0.0,0.0,20.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",77.09,73.1,1.0546,40,0.3424,1,1,0.0056,0,1,0,1,1071.7,fixed_cycles,2.73
88be0c4506d0,a0.8,3100,100.0,70.0,87.0,0.0,0.0,20.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",87.35,68.4,1.277,40,0.0688,1,1,0.0263,0,1,0,1,1082.8,fixed_cycles,0.86
04449408ccc5,a0.8,2700,100.0,80.0,93.0,0.0,0.0,20.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",76.6,74.8,1.024,40,0.066,1,1,0.0172,0,1,0,1,1221.8,fixed_cycles,0.65
23459b4f022b,a0.8,2400,100.0,75.0,93.0,0.0,0.0,20.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",76.35,79.8,0.9567,40,0.0825,1,1,0.0054,0,1,0,1,1323.8,fixed_cycles,0.71
28f292cf3c31,a0.7,2200,100.0,75.0,83.0,0.0,0.0,18.0,0.7,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",379.53,76.1,4.9873,35,22.6093,0,0,0.9815,2,1,1,0,2402.5,timeout,182.33
7d299d0f7a8c,a0.8,2200,100.0,75.0,83.0,0.0,0.0,18.0,0.8,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5}",80.88,76.1,1.0628,40,0.044,1,1,0.0229,0,1,0,1,1583.5,fixed_cycles,0.47
