id,tag,rpm,load,in_spread,ex_spread,d_in_cam,d_ex_cam,ign,alpha,again,sigma_bp,sets,ve,stock,ratio,cyc,slope,converged,cyl_ok,spread,collapsed_n,nan_free,blew_up,valid,elapsed_s,stop_reason,osc_amp
e679978b6a3e,ramp_icv030,3500,100.0,70.0,87.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5, ""intake.eq_tube.icv_sigma"": 0.3}",85.91,98.95,0.8683,40,0.0873,1,1,0.03,0,1,0,1,774.2,fixed_cycles,1.05
1ad919e9f121,ramp_icv030,3700,100.0,70.0,87.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5, ""intake.eq_tube.icv_sigma"": 0.3}",59.33,114.22,0.5194,40,1.4623,1,1,0.0677,0,1,0,1,778.2,fixed_cycles,15.73
226865028580,ramp_icv030,3300,100.0,70.0,87.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5, ""intake.eq_tube.icv_sigma"": 0.3}",87.56,83.68,1.0464,40,0.0564,1,1,0.0276,0,1,0,1,835.3,fixed_cycles,0.7
c767e87b476e,ramp_icv002,3500,100.0,70.0,87.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5, ""intake.eq_tube.icv_sigma"": 0.02}",84.46,98.95,0.8535,40,0.0096,1,1,0.0646,0,1,0,1,872.7,fixed_cycles,0.85
d6ff0dee9472,ramp_icv002,3700,100.0,70.0,87.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5, ""intake.eq_tube.icv_sigma"": 0.02}",82.97,114.22,0.7264,40,0.253,1,1,0.0611,0,1,0,1,970.6,fixed_cycles,2.39
b0bd7720de55,ramp_icv002,3300,100.0,70.0,87.0,0.0,0.0,23.0,,,,"{""environment.ambient_pressure"": 94700, ""environment.ambient_temp"": 299.15, ""exhaust.main_dx_scale"": 0.5, ""intake.eq_tube.icv_sigma"": 0.02}",115.48,83.68,1.3801,40,0.1657,1,1,0.0489,0,1,0,1,1056.4,fixed_cycles,13.38
